ts,dpid,port,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_rate_bps,tx_rate_bps,rx_rate_mbps,tx_rate_mbps,loss_pct,err_pct
1762806529.4855597,3,1,79418,79550,6807638,6820276,1,0,0,0,1775351.7035025111,1779223.7551999786,1.775351703502511,1.7792237551999786,0.0006290574203613306,0.0
1762806529.4855597,3,2,79906,79060,6850802,6776864,1,0,0,0,1781543.786175734,1766903.5907080364,1.781543786175734,1.7669035907080364,0.0006290653347256647,0.0
1762806530.485502,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806530.485502,2,1,501,158314,44362,13572904,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806530.485502,2,2,79624,79352,6825982,6802560,1,0,0,0,0.0,0.0,0.0,0.0,0.0006290257648953301,0.0
1762806530.485502,2,3,79060,79906,6776864,6850802,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806530.485502,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806530.485502,1,1,447,158311,39098,13573960,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806530.485502,1,2,79352,79624,6802560,6825982,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806530.485502,1,3,79550,79418,6820276,6807638,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806530.485502,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806530.485502,3,1,79418,79550,6807638,6820276,1,0,0,0,0.0,0.0,0.0,0.0,0.0006290574203613306,0.0
1762806530.485502,3,2,79906,79060,6850802,6776864,1,0,0,0,0.0,0.0,0.0,0.0,0.0006290653347256647,0.0
1762806531.4855578,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806531.4855578,2,1,511,163492,45258,14016466,0,0,0,0,7167.600119965537,3548298.0406385637,0.007167600119965536,3.5482980406385636,0.0,0.0
1762806531.4855578,2,2,82233,81941,7049416,7024340,1,0,0,0,1787372.2825941737,1774141.0207655765,1.7873722825941736,1.7741410207655766,0.0006091098468697845,0.0
1762806531.4855578,2,3,81650,82508,6998756,7073678,0,0,0,0,1775036.9707805722,1782908.531626606,1.7750369707805722,1.7829085316266058,0.0,0.0
1762806531.4855578,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806531.4855578,1,1,455,163502,39810,14018678,0,0,0,0,5695.6822381869,3557545.524721912,0.0056956822381868995,3.5575455247219123,0.0,0.0
1762806531.4855578,1,2,81941,82233,7024340,7049416,0,0,0,0,1774141.0207655765,1787372.2825941737,1.7741410207655766,1.7873722825941736,0.0,0.0
1762806531.4855578,1,3,82156,82013,7043412,7029928,0,0,0,0,1784988.4155899887,1778220.793155289,1.7849884155899887,1.778220793155289,0.0,0.0
1762806531.4855578,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806531.4855578,3,1,82013,82156,7029928,7043412,1,0,0,0,1778220.793155289,1784988.4155899887,1.778220793155289,1.7849884155899887,0.0006091283981750513,0.0
1762806531.4855578,3,2,82508,81650,7073678,6998756,1,0,0,0,1782908.531626606,1775036.9707805722,1.7829085316266058,1.7750369707805722,0.0006091692150245495,0.0
1762806532.4855428,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806532.4855428,2,1,511,163492,45258,14016466,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806532.4855428,2,2,82233,81941,7049416,7024340,1,0,0,0,0.0,0.0,0.0,0.0,0.0006091098468697845,0.0
1762806532.4855428,2,3,81650,82508,6998756,7073678,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
